color,team_name,team_region,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,winner
blue,TEAM EROS,Oceania,14,7,1,7,1728,50.0,True
orange,WAZOOO,Oceania,6,1,4,1,718,16.666666666666664,False
blue,TEAM EROS,Oceania,10,4,3,4,1362,40.0,True
orange,WAZOOO,Oceania,6,1,2,1,679,16.666666666666664,False
blue,JOE,Oceania,6,1,4,0,750,16.666666666666664,True
orange,TRIDENT ESPORTS,Oceania,5,0,3,0,648,0.0,False
blue,JOE,Oceania,7,1,2,1,665,14.285714285714285,False
orange,TRIDENT ESPORTS,Oceania,7,4,4,2,1285,57.14285714285714,True
blue,JOE,Oceania,3,1,5,1,964,33.33333333333333,False
orange,TRIDENT ESPORTS,Oceania,10,2,2,2,1061,20.0,True
blue,JOE,Oceania,13,4,7,3,1536,30.76923076923077,True
orange,TRIDENT ESPORTS,Oceania,12,2,9,2,1374,16.666666666666664,False
blue,JOE,Oceania,14,2,3,1,875,14.285714285714285,False
orange,TRIDENT ESPORTS,Oceania,9,4,9,2,1452,44.44444444444444,True
blue,PANIK GAMING,Oceania,6,0,4,0,690,0.0,False
orange,RUST-EZE,Oceania,5,1,6,1,1011,20.0,True
blue,PANIK GAMING,Oceania,11,0,7,0,1086,0.0,False
orange,RUST-EZE,Oceania,8,1,10,1,1481,12.5,True
blue,PANIK GAMING,Oceania,10,4,2,4,1287,40.0,True
orange,RUST-EZE,Oceania,5,2,4,2,920,40.0,False
blue,PANIK GAMING,Oceania,4,1,5,1,740,25.0,False
orange,RUST-EZE,Oceania,10,3,3,2,1130,30.0,True
blue,TISI,Oceania,11,3,5,2,1253,27.27272727272727,True
orange,BROS ON THEIR TOES,Oceania,10,2,6,2,1343,20.0,False
blue,TISI,Oceania,10,4,5,4,1436,40.0,False
orange,BROS ON THEIR TOES,Oceania,13,5,4,5,1551,38.46153846153847,True
blue,TISI,Oceania,7,2,4,2,946,28.57142857142857,True
orange,BROS ON THEIR TOES,Oceania,4,0,4,0,643,0.0,False
blue,TISI,Oceania,10,4,6,0,1349,40.0,True
orange,BROS ON THEIR TOES,Oceania,8,1,4,1,799,12.5,False
blue,THE GROGANS,Oceania,8,2,2,2,915,25.0,False
orange,TRIDENT ESPORTS,Oceania,5,3,5,2,1218,60.0,True
blue,THE GROGANS,Oceania,15,2,7,1,1423,13.333333333333334,True
orange,TRIDENT ESPORTS,Oceania,10,1,9,1,1367,10.0,False
blue,THE GROGANS,Oceania,7,2,6,2,1182,28.57142857142857,True
orange,TRIDENT ESPORTS,Oceania,10,1,5,1,1017,10.0,False
blue,THE GROGANS,Oceania,9,3,4,3,1178,33.33333333333333,True
orange,TRIDENT ESPORTS,Oceania,6,2,2,2,971,33.33333333333333,False
blue,1620 KINGS,Oceania,6,3,9,2,1518,50.0,True
orange,TISI,Oceania,12,2,2,2,1068,16.666666666666664,False
blue,1620 KINGS,Oceania,8,4,4,3,1243,50.0,True
orange,TISI,Oceania,6,2,2,1,812,33.33333333333333,False
blue,1620 KINGS,Oceania,8,1,3,1,1227,12.5,False
orange,TISI,Oceania,7,2,6,2,1414,28.57142857142857,True
blue,1620 KINGS,Oceania,11,4,2,3,1167,36.36363636363637,True
orange,TISI,Oceania,3,1,3,1,667,33.33333333333333,False
blue,WAZOOO,Oceania,13,1,3,1,869,7.6923076923076925,False
orange,RUST-EZE,Oceania,5,2,10,2,1390,40.0,True
blue,WAZOOO,Oceania,3,3,6,3,1245,100.0,True
orange,RUST-EZE,Oceania,10,1,0,1,670,10.0,False
blue,WAZOOO,Oceania,7,1,5,1,896,14.285714285714285,False
orange,RUST-EZE,Oceania,9,3,5,1,1200,33.33333333333333,True
blue,WAZOOO,Oceania,8,3,6,1,1212,37.5,True
orange,RUST-EZE,Oceania,6,0,3,0,674,0.0,False
blue,WAZOOO,Oceania,5,1,1,1,644,20.0,False
orange,RUST-EZE,Oceania,5,2,4,2,944,40.0,True
blue,GROUND ZERO GAMING,Oceania,8,3,4,2,1146,37.5,True
orange,RUST-EZE,Oceania,6,0,3,0,546,0.0,False
blue,GROUND ZERO GAMING,Oceania,14,6,3,3,1609,42.85714285714285,True
orange,RUST-EZE,Oceania,6,2,5,1,925,33.33333333333333,False
blue,GROUND ZERO GAMING,Oceania,6,3,3,2,1109,50.0,True
orange,RUST-EZE,Oceania,6,1,1,1,612,16.666666666666664,False
blue,R!OT GAMING,Oceania,8,0,3,0,710,0.0,False
orange,THE GROGANS,Oceania,6,1,8,0,982,16.666666666666664,True
blue,R!OT GAMING,Oceania,8,0,4,0,775,0.0,False
orange,THE GROGANS,Oceania,6,2,6,1,1074,33.33333333333333,True
blue,R!OT GAMING,Oceania,6,1,3,1,742,16.666666666666664,True
orange,THE GROGANS,Oceania,4,0,3,0,602,0.0,False
blue,R!OT GAMING,Oceania,12,3,1,1,975,25.0,True
orange,THE GROGANS,Oceania,6,2,6,2,1213,33.33333333333333,False
blue,R!OT GAMING,Oceania,13,1,4,1,1130,7.6923076923076925,False
orange,THE GROGANS,Oceania,7,2,7,1,1468,28.57142857142857,True
blue,RENEGADES,Oceania,9,4,3,3,1162,44.44444444444444,True
orange,1620 KINGS,Oceania,4,0,4,0,573,0.0,False
blue,RENEGADES,Oceania,12,1,1,1,750,8.333333333333332,True
orange,1620 KINGS,Oceania,1,0,8,0,992,0.0,False
blue,RENEGADES,Oceania,12,3,3,2,1228,25.0,True
orange,1620 KINGS,Oceania,3,0,5,0,681,0.0,False
blue,BANDITS ESC,Oceania,12,3,9,3,1987,25.0,True
orange,FIRE BREATHING RUBBER DUCKIES,Oceania,14,2,6,2,1682,14.285714285714285,False
blue,BANDITS ESC,Oceania,9,2,5,2,1068,22.22222222222222,True
orange,FIRE BREATHING RUBBER DUCKIES,Oceania,7,0,6,0,891,0.0,False
blue,BANDITS ESC,Oceania,7,1,3,1,862,14.285714285714285,True
orange,FIRE BREATHING RUBBER DUCKIES,Oceania,6,0,6,0,788,0.0,False
blue,DIRE WOLVES,Oceania,5,1,1,1,634,20.0,False
orange,BIG GOOSE,Oceania,4,2,2,1,853,50.0,True
blue,DIRE WOLVES,Oceania,9,3,4,0,964,33.33333333333333,True
orange,BIG GOOSE,Oceania,6,1,6,1,1029,16.666666666666664,False
blue,DIRE WOLVES,Oceania,8,1,6,0,967,12.5,True
orange,BIG GOOSE,Oceania,8,0,5,0,743,0.0,False
blue,DIRE WOLVES,Oceania,8,2,6,1,1031,25.0,True
orange,BIG GOOSE,Oceania,8,1,6,1,1003,12.5,False
blue,TEAM BLISS,Oceania,11,4,5,2,1402,36.36363636363637,True
orange,TEAM EROS,Oceania,6,1,5,1,982,16.666666666666664,False
blue,TEAM BLISS,Oceania,10,2,3,2,1052,20.0,False
orange,TEAM EROS,Oceania,12,4,5,2,1399,33.33333333333333,True
blue,TEAM BLISS,Oceania,7,3,8,2,1375,42.85714285714285,True
orange,TEAM EROS,Oceania,10,1,0,1,648,10.0,False
blue,TEAM BLISS,Oceania,3,0,9,0,1301,0.0,False
orange,TEAM EROS,Oceania,14,1,2,0,1005,7.142857142857142,True
blue,TEAM BLISS,Oceania,5,0,6,0,835,0.0,False
orange,TEAM EROS,Oceania,11,3,4,2,1233,27.27272727272727,True
blue,RANCID RATS REBORN,Oceania,11,6,8,5,1987,54.54545454545454,True
orange,HMS ENDEAVOR,Oceania,12,2,4,0,873,16.666666666666664,False
blue,RANCID RATS REBORN,Oceania,14,2,5,2,1357,14.285714285714285,True
orange,HMS ENDEAVOR,Oceania,6,1,8,0,1158,16.666666666666664,False
blue,RANCID RATS REBORN,Oceania,12,4,2,4,1337,33.33333333333333,True
orange,HMS ENDEAVOR,Oceania,3,0,5,0,737,0.0,False
blue,FORKIDDEN,Oceania,12,6,1,5,1568,50.0,True
orange,WILDCARD GAMING,Oceania,6,3,5,2,1186,50.0,False
blue,FORKIDDEN,Oceania,8,0,3,0,651,0.0,False
orange,WILDCARD GAMING,Oceania,7,4,7,3,1519,57.14285714285714,True
blue,FORKIDDEN,Oceania,2,0,2,0,575,0.0,False
orange,WILDCARD GAMING,Oceania,6,3,1,2,922,50.0,True
blue,FORKIDDEN,Oceania,7,2,4,2,1127,28.57142857142857,False
orange,WILDCARD GAMING,Oceania,7,3,5,2,1244,42.85714285714285,True
blue,GROUND ZERO GAMING,Oceania,8,3,1,3,1010,37.5,True
orange,THE GROGANS,Oceania,3,2,4,2,968,66.66666666666666,False
blue,GROUND ZERO GAMING,Oceania,10,2,3,2,1021,20.0,True
orange,THE GROGANS,Oceania,5,1,5,0,782,20.0,False
blue,GROUND ZERO GAMING,Oceania,7,1,3,0,790,14.285714285714285,False
orange,THE GROGANS,Oceania,6,2,5,1,990,33.33333333333333,True
blue,GROUND ZERO GAMING,Oceania,10,2,4,2,1050,20.0,True
orange,THE GROGANS,Oceania,5,1,5,1,872,20.0,False
blue,RENEGADES,Oceania,11,4,1,4,1280,36.36363636363637,True
orange,TEAM EROS,Oceania,2,1,5,0,884,50.0,False
blue,RENEGADES,Oceania,13,3,1,3,1100,23.07692307692308,True
orange,TEAM EROS,Oceania,1,0,4,0,650,0.0,False
blue,RENEGADES,Oceania,9,2,5,2,1063,22.22222222222222,True
orange,TEAM EROS,Oceania,6,1,5,0,947,16.666666666666664,False
blue,BANDITS ESC,Oceania,8,2,4,2,911,25.0,False
orange,WILDCARD GAMING,Oceania,9,3,3,3,1154,33.33333333333333,True
blue,BANDITS ESC,Oceania,13,4,4,4,1377,30.76923076923077,True
orange,WILDCARD GAMING,Oceania,7,3,8,3,1544,42.85714285714285,False
blue,BANDITS ESC,Oceania,6,3,4,2,1026,50.0,True
orange,WILDCARD GAMING,Oceania,9,1,4,1,810,11.11111111111111,False
blue,BANDITS ESC,Oceania,4,2,5,1,910,50.0,False
orange,WILDCARD GAMING,Oceania,10,5,1,5,1371,50.0,True
blue,BANDITS ESC,Oceania,9,1,3,1,900,11.11111111111111,False
orange,WILDCARD GAMING,Oceania,9,3,5,2,1306,33.33333333333333,True
blue,RANCID RATS REBORN,Oceania,5,3,11,3,1694,60.0,True
orange,DIRE WOLVES,Oceania,17,2,2,2,949,11.76470588235294,False
blue,RANCID RATS REBORN,Oceania,5,1,6,0,916,20.0,False
orange,DIRE WOLVES,Oceania,14,4,3,4,1243,28.57142857142857,True
blue,RANCID RATS REBORN,Oceania,3,0,7,0,796,0.0,False
orange,DIRE WOLVES,Oceania,11,2,2,2,878,18.181818181818183,True
blue,RANCID RATS REBORN,Oceania,17,3,7,2,1825,17.647058823529413,True
orange,DIRE WOLVES,Oceania,9,2,11,2,1833,22.22222222222222,False
blue,RANCID RATS REBORN,Oceania,7,2,3,2,979,28.57142857142857,True
orange,DIRE WOLVES,Oceania,5,1,3,1,747,20.0,False
blue,R!OT GAMING,Oceania,9,3,5,3,1282,33.33333333333333,True
orange,RUST-EZE,Oceania,4,0,5,0,723,0.0,False
blue,R!OT GAMING,Oceania,7,2,3,1,1047,28.57142857142857,True
orange,RUST-EZE,Oceania,5,0,2,0,621,0.0,False
blue,R!OT GAMING,Oceania,18,3,7,3,1659,16.666666666666664,True
orange,RUST-EZE,Oceania,9,2,10,2,1536,22.22222222222222,False
blue,TEAM BLISS,Oceania,7,1,5,1,942,14.285714285714285,True
orange,1620 KINGS,Oceania,6,0,4,0,571,0.0,False
blue,TEAM BLISS,Oceania,5,3,4,2,1113,60.0,True
orange,1620 KINGS,Oceania,5,0,3,0,556,0.0,False
blue,TEAM BLISS,Oceania,6,1,8,1,1184,16.666666666666664,False
orange,1620 KINGS,Oceania,13,2,4,1,1081,15.384615384615383,True
blue,TEAM BLISS,Oceania,6,2,4,2,1063,33.33333333333333,True
orange,1620 KINGS,Oceania,10,1,2,0,753,10.0,False
blue,FORKIDDEN,Oceania,14,2,3,2,1011,14.285714285714285,True
orange,FIRE BREATHING RUBBER DUCKIES,Oceania,7,1,7,1,1112,14.285714285714285,False
blue,FORKIDDEN,Oceania,10,0,8,0,1080,0.0,False
orange,FIRE BREATHING RUBBER DUCKIES,Oceania,9,1,10,1,1246,11.11111111111111,True
blue,FORKIDDEN,Oceania,10,2,4,2,1156,20.0,True
orange,FIRE BREATHING RUBBER DUCKIES,Oceania,7,1,7,1,1012,14.285714285714285,False
blue,FORKIDDEN,Oceania,6,2,9,1,1385,33.33333333333333,False
orange,FIRE BREATHING RUBBER DUCKIES,Oceania,14,3,4,2,1235,21.428571428571427,True
blue,FORKIDDEN,Oceania,9,3,2,3,1149,33.33333333333333,True
orange,FIRE BREATHING RUBBER DUCKIES,Oceania,3,1,6,1,885,33.33333333333333,False
blue,BIG GOOSE,Oceania,11,6,5,4,1783,54.54545454545454,True
orange,HMS ENDEAVOR,Oceania,6,0,6,0,780,0.0,False
blue,BIG GOOSE,Oceania,7,2,5,0,1038,28.57142857142857,False
orange,HMS ENDEAVOR,Oceania,9,3,2,2,1041,33.33333333333333,True
blue,BIG GOOSE,Oceania,12,3,6,3,1274,25.0,False
orange,HMS ENDEAVOR,Oceania,10,4,7,2,1392,40.0,True
blue,BIG GOOSE,Oceania,12,2,6,2,1390,16.666666666666664,True
orange,HMS ENDEAVOR,Oceania,8,1,7,1,1298,12.5,False
blue,BIG GOOSE,Oceania,6,0,5,0,862,0.0,False
orange,HMS ENDEAVOR,Oceania,9,1,4,1,1015,11.11111111111111,True
blue,RENEGADES,Oceania,6,3,1,3,1031,50.0,True
orange,WILDCARD GAMING,Oceania,2,1,2,1,782,50.0,False
blue,RENEGADES,Oceania,4,1,7,1,1051,25.0,False
orange,WILDCARD GAMING,Oceania,12,4,2,3,1239,33.33333333333333,True
blue,RENEGADES,Oceania,10,3,10,2,1430,30.0,True
orange,WILDCARD GAMING,Oceania,12,2,5,2,1246,16.666666666666664,False
blue,RENEGADES,Oceania,9,3,4,2,1168,33.33333333333333,True
orange,WILDCARD GAMING,Oceania,7,2,4,2,1145,28.57142857142857,False
blue,GROUND ZERO GAMING,Oceania,4,1,6,1,1011,25.0,False
orange,RANCID RATS REBORN,Oceania,10,3,2,2,1017,30.0,True
blue,GROUND ZERO GAMING,Oceania,13,5,6,4,1663,38.46153846153847,True
orange,RANCID RATS REBORN,Oceania,11,2,8,2,1270,18.181818181818183,False
blue,GROUND ZERO GAMING,Oceania,13,3,2,3,1177,23.07692307692308,True
orange,RANCID RATS REBORN,Oceania,4,1,6,0,924,25.0,False
blue,GROUND ZERO GAMING,Oceania,14,5,0,4,1266,35.714285714285715,True
orange,RANCID RATS REBORN,Oceania,0,0,8,0,880,0.0,False
blue,BANDITS ESC,Oceania,9,3,5,1,1165,33.33333333333333,True
orange,HMS ENDEAVOR,Oceania,8,2,7,2,1174,25.0,False
blue,BANDITS ESC,Oceania,11,2,3,2,1067,18.181818181818183,True
orange,HMS ENDEAVOR,Oceania,4,1,6,1,928,25.0,False
blue,BANDITS ESC,Oceania,11,2,8,1,1245,18.181818181818183,False
orange,HMS ENDEAVOR,Oceania,11,3,8,2,1414,27.27272727272727,True
blue,BANDITS ESC,Oceania,12,3,3,3,1199,25.0,True
orange,HMS ENDEAVOR,Oceania,6,2,6,0,1006,33.33333333333333,False
blue,DIRE WOLVES,Oceania,9,2,7,1,1182,22.22222222222222,True
orange,FORKIDDEN,Oceania,8,0,4,0,693,0.0,False
blue,DIRE WOLVES,Oceania,5,2,5,1,983,40.0,True
orange,FORKIDDEN,Oceania,8,1,3,1,758,12.5,False
blue,DIRE WOLVES,Oceania,7,3,1,1,982,42.85714285714285,True
orange,FORKIDDEN,Oceania,2,0,3,0,572,0.0,False
blue,THE GROGANS,Oceania,12,2,9,2,1638,16.666666666666664,True
orange,TEAM BLISS,Oceania,11,1,9,1,1571,9.090909090909092,False
blue,THE GROGANS,Oceania,7,3,3,1,1117,42.85714285714285,True
orange,TEAM BLISS,Oceania,6,0,4,0,793,0.0,False
blue,THE GROGANS,Oceania,6,2,4,2,1291,33.33333333333333,True
orange,TEAM BLISS,Oceania,8,1,3,1,1035,12.5,False
blue,TEAM EROS,Oceania,6,2,5,2,1202,33.33333333333333,False
orange,R!OT GAMING,Oceania,12,4,2,3,1280,33.33333333333333,True
blue,TEAM EROS,Oceania,6,1,6,1,937,16.666666666666664,False
orange,R!OT GAMING,Oceania,8,2,4,0,927,25.0,True
blue,TEAM EROS,Oceania,6,4,12,4,2209,66.66666666666666,False
orange,R!OT GAMING,Oceania,21,5,0,5,1733,23.809523809523807,True
blue,BIG GOOSE,Oceania,7,0,0,0,492,0.0,False
orange,RUST-EZE,Oceania,2,2,5,2,993,100.0,True
blue,BIG GOOSE,Oceania,9,0,5,0,736,0.0,False
orange,RUST-EZE,Oceania,8,4,6,2,1398,50.0,True
blue,BIG GOOSE,Oceania,11,3,4,2,1055,27.27272727272727,True
orange,RUST-EZE,Oceania,6,2,7,2,1228,33.33333333333333,False
blue,BIG GOOSE,Oceania,11,3,0,3,960,27.27272727272727,True
orange,RUST-EZE,Oceania,3,2,7,2,1185,66.66666666666666,False
blue,BIG GOOSE,Oceania,3,1,5,1,921,33.33333333333333,True
orange,RUST-EZE,Oceania,6,0,2,0,544,0.0,False
blue,FIRE BREATHING RUBBER DUCKIES,Oceania,3,1,4,0,779,33.33333333333333,True
orange,1620 KINGS,Oceania,6,0,2,0,608,0.0,False
blue,FIRE BREATHING RUBBER DUCKIES,Oceania,7,1,4,1,822,14.285714285714285,True
orange,1620 KINGS,Oceania,5,0,6,0,808,0.0,False
blue,FIRE BREATHING RUBBER DUCKIES,Oceania,6,3,4,2,1122,50.0,True
orange,1620 KINGS,Oceania,6,1,3,0,756,16.666666666666664,False
blue,RANCID RATS REBORN,Oceania,4,1,2,1,819,25.0,False
orange,THE GROGANS,Oceania,7,2,2,1,960,28.57142857142857,True
blue,RANCID RATS REBORN,Oceania,6,2,3,2,1099,33.33333333333333,True
orange,THE GROGANS,Oceania,5,0,3,0,484,0.0,False
blue,RANCID RATS REBORN,Oceania,15,5,2,5,1605,33.33333333333333,True
orange,THE GROGANS,Oceania,3,1,7,1,1017,33.33333333333333,False
blue,RANCID RATS REBORN,Oceania,13,3,3,2,1098,23.07692307692308,True
orange,THE GROGANS,Oceania,5,1,8,1,1252,20.0,False
blue,WILDCARD GAMING,Oceania,5,2,1,1,823,40.0,True
orange,DIRE WOLVES,Oceania,4,1,2,1,760,25.0,False
blue,WILDCARD GAMING,Oceania,10,0,6,0,1050,0.0,False
orange,DIRE WOLVES,Oceania,8,1,9,0,1364,12.5,True
blue,WILDCARD GAMING,Oceania,3,0,5,0,743,0.0,False
orange,DIRE WOLVES,Oceania,8,3,2,2,955,37.5,True
blue,WILDCARD GAMING,Oceania,6,0,4,0,732,0.0,False
orange,DIRE WOLVES,Oceania,8,2,4,2,1055,25.0,True
blue,R!OT GAMING,Oceania,8,1,3,0,817,12.5,False
orange,BANDITS ESC,Oceania,5,2,3,2,955,40.0,True
blue,R!OT GAMING,Oceania,5,0,7,0,1104,0.0,False
orange,BANDITS ESC,Oceania,11,1,4,1,1033,9.090909090909092,True
blue,R!OT GAMING,Oceania,11,1,3,1,925,9.090909090909092,True
orange,BANDITS ESC,Oceania,5,0,7,0,972,0.0,False
blue,R!OT GAMING,Oceania,6,1,2,1,804,16.666666666666664,False
orange,BANDITS ESC,Oceania,7,3,5,3,1206,42.85714285714285,True
blue,TEAM BLISS,Oceania,11,3,4,3,1173,27.27272727272727,True
orange,BIG GOOSE,Oceania,6,0,7,0,869,0.0,False
blue,TEAM BLISS,Oceania,10,3,5,3,1235,30.0,True
orange,BIG GOOSE,Oceania,6,2,5,1,1009,33.33333333333333,False
blue,TEAM BLISS,Oceania,10,6,8,4,1950,60.0,True
orange,BIG GOOSE,Oceania,11,2,4,1,942,18.181818181818183,False
blue,HMS ENDEAVOR,Oceania,5,0,1,0,464,0.0,False
orange,FIRE BREATHING RUBBER DUCKIES,Oceania,3,2,3,1,877,66.66666666666666,True
blue,HMS ENDEAVOR,Oceania,3,0,3,0,641,0.0,False
orange,FIRE BREATHING RUBBER DUCKIES,Oceania,8,4,3,3,1223,50.0,True
blue,HMS ENDEAVOR,Oceania,5,0,4,0,732,0.0,False
orange,FIRE BREATHING RUBBER DUCKIES,Oceania,9,1,4,0,830,11.11111111111111,True
blue,FORKIDDEN,Oceania,9,0,3,0,615,0.0,False
orange,TEAM EROS,Oceania,7,2,7,2,1287,28.57142857142857,True
blue,FORKIDDEN,Oceania,6,4,3,4,1365,66.66666666666666,True
orange,TEAM EROS,Oceania,4,1,1,1,711,25.0,False
blue,FORKIDDEN,Oceania,11,2,6,1,1122,18.181818181818183,True
orange,TEAM EROS,Oceania,7,1,5,1,931,14.285714285714285,False
blue,FORKIDDEN,Oceania,10,3,8,3,1572,30.0,True
orange,TEAM EROS,Oceania,11,2,5,2,1185,18.181818181818183,False
blue,THE GROGANS,Oceania,0,0,4,0,779,0.0,False
orange,FORKIDDEN,Oceania,10,2,0,2,806,20.0,True
blue,THE GROGANS,Oceania,4,1,9,1,1070,25.0,False
orange,FORKIDDEN,Oceania,14,3,3,2,1099,21.428571428571427,True
blue,THE GROGANS,Oceania,1,0,6,0,767,0.0,False
orange,FORKIDDEN,Oceania,10,2,1,2,896,20.0,True
blue,WILDCARD GAMING,Oceania,16,2,5,2,1680,12.5,True
orange,FIRE BREATHING RUBBER DUCKIES,Oceania,6,1,11,1,1798,16.666666666666664,False
blue,WILDCARD GAMING,Oceania,13,2,2,2,1011,15.384615384615383,True
orange,FIRE BREATHING RUBBER DUCKIES,Oceania,5,1,6,1,918,20.0,False
blue,WILDCARD GAMING,Oceania,10,2,4,2,1110,20.0,True
orange,FIRE BREATHING RUBBER DUCKIES,Oceania,5,1,7,1,1064,20.0,False
blue,R!OT GAMING,Oceania,10,4,3,2,1250,40.0,True
orange,TEAM BLISS,Oceania,6,0,3,0,697,0.0,False
blue,R!OT GAMING,Oceania,11,3,1,3,1075,27.27272727272727,True
orange,TEAM BLISS,Oceania,3,1,5,1,885,33.33333333333333,False
blue,R!OT GAMING,Oceania,13,5,2,5,1479,38.46153846153847,True
orange,TEAM BLISS,Oceania,2,0,6,0,763,0.0,False
blue,RENEGADES,Oceania,7,0,5,0,903,0.0,False
orange,FORKIDDEN,Oceania,10,2,6,1,1137,20.0,True
blue,RENEGADES,Oceania,11,4,4,3,1209,36.36363636363637,True
orange,FORKIDDEN,Oceania,5,1,3,1,786,20.0,False
blue,RENEGADES,Oceania,8,4,2,4,1224,50.0,True
orange,FORKIDDEN,Oceania,4,1,3,1,768,25.0,False
blue,RENEGADES,Oceania,13,2,5,2,1102,15.384615384615383,True
orange,FORKIDDEN,Oceania,5,0,10,0,1059,0.0,False
blue,RENEGADES,Oceania,10,3,4,1,1135,30.0,True
orange,FORKIDDEN,Oceania,7,2,6,2,1207,28.57142857142857,False
blue,NRG ESPORTS,North America,11,3,8,2,1492,27.27272727272727,True
orange,PIONEERS,North America,13,2,5,2,1272,15.384615384615383,False
blue,NRG ESPORTS,North America,7,1,6,1,963,14.285714285714285,False
orange,PIONEERS,North America,11,4,4,4,1385,36.36363636363637,True
blue,NRG ESPORTS,North America,6,2,5,2,1209,33.33333333333333,True
orange,PIONEERS,North America,6,0,4,0,773,0.0,False
blue,NRG ESPORTS,North America,7,2,8,1,1307,28.57142857142857,True
orange,PIONEERS,North America,10,0,5,0,718,0.0,False
blue,SPACESTATION GAMING,North America,10,4,6,3,1514,40.0,True
orange,VIBRANCE,North America,8,0,4,0,818,0.0,False
blue,SPACESTATION GAMING,North America,10,3,9,3,1581,30.0,True
orange,VIBRANCE,North America,14,1,6,0,1041,7.142857142857142,False
blue,SPACESTATION GAMING,North America,11,5,4,3,1477,45.45454545454545,True
orange,VIBRANCE,North America,6,0,4,0,652,0.0,False
blue,TEAM ENVY,North America,10,5,4,4,1634,50.0,True
orange,OXYGEN ESPORTS,North America,9,1,4,1,990,11.11111111111111,False
blue,TEAM ENVY,North America,11,3,3,3,1124,27.27272727272727,True
orange,OXYGEN ESPORTS,North America,4,1,4,1,824,25.0,False
blue,TEAM ENVY,North America,4,2,5,2,1098,50.0,True
orange,OXYGEN ESPORTS,North America,6,1,1,0,570,16.666666666666664,False
blue,SHOPIFY REBELLION,North America,16,3,6,2,1365,18.75,True
orange,TORRENT,North America,10,2,9,1,1401,20.0,False
blue,SHOPIFY REBELLION,North America,6,0,2,0,563,0.0,False
orange,TORRENT,North America,5,1,3,1,763,20.0,True
blue,SHOPIFY REBELLION,North America,7,1,6,0,928,14.285714285714285,False
orange,TORRENT,North America,9,2,5,1,1078,22.22222222222222,True
blue,SHOPIFY REBELLION,North America,11,3,4,3,1309,27.27272727272727,True
orange,TORRENT,North America,5,1,5,1,996,20.0,False
blue,SHOPIFY REBELLION,North America,22,2,10,1,2239,9.090909090909092,True
orange,TORRENT,North America,14,1,13,1,2019,7.142857142857142,False
blue,FAZE CLAN,North America,14,2,1,2,912,14.285714285714285,False
orange,GHOST GAMING,North America,4,3,7,1,1226,75.0,True
blue,FAZE CLAN,North America,9,3,0,3,947,33.33333333333333,True
orange,GHOST GAMING,North America,2,2,6,2,1057,100.0,False
blue,FAZE CLAN,North America,10,2,6,1,1142,20.0,True
orange,GHOST GAMING,North America,8,0,6,0,872,0.0,False
blue,FAZE CLAN,North America,4,2,8,2,1452,50.0,True
orange,GHOST GAMING,North America,10,1,3,1,901,10.0,False
blue,XSET,North America,11,1,5,0,1079,9.090909090909092,False
orange,VERSION1,North America,7,2,7,2,1439,28.57142857142857,True
blue,XSET,North America,8,1,6,1,964,12.5,False
orange,VERSION1,North America,9,3,6,3,1413,33.33333333333333,True
blue,XSET,North America,9,3,2,2,1029,33.33333333333333,False
orange,VERSION1,North America,8,6,5,4,1669,75.0,True
blue,TRUE NEUTRAL,North America,12,2,6,1,1061,16.666666666666664,True
orange,ROGUE,North America,7,1,7,1,1019,14.285714285714285,False
blue,TRUE NEUTRAL,North America,9,3,7,3,1573,33.33333333333333,True
orange,ROGUE,North America,8,2,5,2,1188,25.0,False
blue,TRUE NEUTRAL,North America,10,4,2,4,1309,40.0,True
orange,ROGUE,North America,4,1,4,1,799,25.0,False
blue,SPACESTATION GAMING,North America,7,2,5,2,1143,28.57142857142857,False
orange,G2 ESPORTS,North America,12,5,3,5,1427,41.66666666666667,True
blue,SPACESTATION GAMING,North America,3,0,9,0,1010,0.0,False
orange,G2 ESPORTS,North America,17,5,2,3,1429,29.411764705882355,True
blue,SPACESTATION GAMING,North America,8,1,8,0,1166,12.5,False
orange,G2 ESPORTS,North America,12,3,7,3,1458,25.0,True
blue,TEAM ENVY,North America,7,0,3,0,554,0.0,False
orange,SHOPIFY REBELLION,North America,6,1,6,1,1051,16.666666666666664,True
blue,TEAM ENVY,North America,8,3,5,3,1250,37.5,True
orange,SHOPIFY REBELLION,North America,7,1,5,1,1018,14.285714285714285,False
blue,TEAM ENVY,North America,4,3,1,3,1058,75.0,True
orange,SHOPIFY REBELLION,North America,3,2,2,2,886,66.66666666666666,False
blue,TEAM ENVY,North America,9,1,4,1,998,11.11111111111111,False
orange,SHOPIFY REBELLION,North America,7,3,3,3,1202,42.85714285714285,True
blue,TEAM ENVY,North America,10,0,6,0,783,0.0,False
orange,SHOPIFY REBELLION,North America,9,2,7,1,1149,22.22222222222222,True
blue,TRUE NEUTRAL,North America,6,1,5,0,910,16.666666666666664,False
orange,FAZE CLAN,North America,9,2,5,2,1206,22.22222222222222,True
blue,TRUE NEUTRAL,North America,5,0,6,0,781,0.0,False
orange,FAZE CLAN,North America,12,3,5,1,1205,25.0,True
blue,TRUE NEUTRAL,North America,9,2,4,2,1045,22.22222222222222,False
orange,FAZE CLAN,North America,9,3,6,2,1426,33.33333333333333,True
blue,VERSION1,North America,7,0,5,0,855,0.0,False
